forecast_date,valid_date,model,mean_1m_temp_degC,mean_0_5m_temp_degC
2024-09-09,2024-09-09,2,13.412855,11.076254
2024-09-09,2024-09-10,2,13.717466,11.139751
2024-09-09,2024-09-11,2,13.755922,11.287863
2024-09-09,2024-09-12,2,14.057413,11.774916
2024-09-09,2024-09-13,2,14.429535,12.075817
2024-09-09,2024-09-14,2,14.353117,11.820995
2024-09-09,2024-09-15,2,13.178658,11.042647
2024-09-09,2024-09-09,3,14.054834,13.05607
2024-09-09,2024-09-10,3,15.084602,14.315997
2024-09-09,2024-09-11,3,15.730737,15.227111
2024-09-09,2024-09-12,3,16.2845,15.963362
2024-09-09,2024-09-13,3,16.343767,16.125011
2024-09-09,2024-09-14,3,16.483175,16.061665
2024-09-09,2024-09-15,3,15.692478,15.608017
2024-09-09,2024-09-09,4,13.377197,13.698903
2024-09-09,2024-09-10,4,13.924493,14.849189
2024-09-09,2024-09-11,4,14.625784,15.744507
2024-09-09,2024-09-12,4,15.556467,16.556871
2024-09-09,2024-09-13,4,16.27098,17.070381
2024-09-09,2024-09-14,4,16.550636,17.14171
2024-09-09,2024-09-15,4,16.299006,16.974756
2024-09-09,2024-09-09,5,12.954025,11.459263
2024-09-09,2024-09-10,5,13.309917,11.651122
2024-09-09,2024-09-11,5,13.526948,11.975387
2024-09-09,2024-09-12,5,13.952266,12.460639
2024-09-09,2024-09-13,5,14.053103,12.583599
2024-09-09,2024-09-14,5,13.718715,12.226906
2024-09-09,2024-09-15,5,12.969872,11.652922
2024-09-10,2024-09-10,1,12.996124,12.308319
2024-09-10,2024-09-11,1,13.067197,12.487841
2024-09-10,2024-09-12,1,13.286981,12.883853
2024-09-10,2024-09-13,1,13.672545,13.471184
2024-09-10,2024-09-14,1,14.13551,13.669282
2024-09-10,2024-09-15,1,13.506555,12.84998
2024-09-10,2024-09-16,1,12.542969,11.767069
2024-09-10,2024-09-10,2,14.204043,11.683154
2024-09-10,2024-09-11,2,14.104888,11.610288
2024-09-10,2024-09-12,2,14.272273,11.971652
2024-09-10,2024-09-13,2,14.549855,12.18748
2024-09-10,2024-09-14,2,14.423155,11.8855295
2024-09-10,2024-09-15,2,13.224691,11.086842
2024-09-10,2024-09-16,2,12.13731,10.153976
2024-09-10,2024-09-10,3,14.245725,13.404037
2024-09-10,2024-09-11,3,15.276207,14.678604
2024-09-10,2024-09-12,3,16.181158,15.803443
2024-09-10,2024-09-13,3,16.308884,16.084541
2024-09-10,2024-09-14,3,16.475111,16.050875
2024-09-10,2024-09-15,3,15.6891,15.604214
2024-09-10,2024-09-16,3,15.364546,14.926777
2024-09-10,2024-09-10,4,13.372648,13.929062
2024-09-10,2024-09-11,4,13.894593,15.10183
2024-09-10,2024-09-12,4,14.931044,16.068779
2024-09-10,2024-09-13,4,15.848158,16.779701
2024-09-10,2024-09-14,4,16.308477,16.97681
2024-09-10,2024-09-15,4,16.13519,16.860289
2024-09-10,2024-09-16,4,15.619658,16.261402
2024-09-10,2024-09-10,5,13.822926,12.334496
2024-09-10,2024-09-11,5,13.975927,12.389268
2024-09-10,2024-09-12,5,14.211512,12.652766
2024-09-10,2024-09-13,5,14.169757,12.653163
2024-09-10,2024-09-14,5,13.771757,12.255106
2024-09-10,2024-09-15,5,12.999564,11.672466
2024-09-10,2024-09-16,5,12.028206,10.744256
2024-09-11,2024-09-11,1,12.855658,12.438496
2024-09-11,2024-09-12,1,13.17075,12.789594
2024-09-11,2024-09-13,1,13.58587,13.390637
2024-09-11,2024-09-14,1,14.06173,13.602194
2024-09-11,2024-09-15,1,13.448138,12.799621
2024-09-11,2024-09-16,1,12.507403,11.735943
2024-09-11,2024-09-17,1,12.062965,11.335493
2024-09-11,2024-09-11,2,14.065272,11.753778
2024-09-11,2024-09-12,2,14.303524,12.041651
2024-09-11,2024-09-13,2,14.578827,12.223713
2024-09-11,2024-09-14,2,14.442623,11.90541
2024-09-11,2024-09-15,2,13.238125,11.100134
2024-09-11,2024-09-16,2,12.145283,10.161158
2024-09-11,2024-09-17,2,12.184221,10.304286
2024-09-11,2024-09-11,3,14.270194,13.549795
2024-09-11,2024-09-12,3,15.790562,15.275013
2024-09-11,2024-09-13,3,16.189222,15.939325
2024-09-11,2024-09-14,3,16.446499,16.011236
2024-09-11,2024-09-15,3,15.676637,15.590045
2024-09-11,2024-09-16,3,15.358843,14.91903
2024-09-11,2024-09-17,3,15.410071,15.280856
2024-09-11,2024-09-11,4,13.208187,14.110223
2024-09-11,2024-09-12,4,14.095695,15.355996
2024-09-11,2024-09-13,4,15.16977,16.27684
2024-09-11,2024-09-14,4,15.853263,16.64214
2024-09-11,2024-09-15,4,15.7883835,16.605804
2024-09-11,2024-09-16,4,15.359293,16.060244
2024-09-11,2024-09-17,4,15.428959,16.191446
2024-09-11,2024-09-11,5,13.839927,12.6081505
2024-09-11,2024-09-12,5,14.321152,12.863857
2024-09-11,2024-09-13,5,14.288234,12.782887
2024-09-11,2024-09-14,5,13.857986,12.329578
2024-09-11,2024-09-15,5,13.061961,11.723905
2024-09-11,2024-09-16,5,12.069011,10.777954
2024-09-11,2024-09-17,5,12.307516,11.062649
2024-09-12,2024-09-12,1,12.996513,12.707281
2024-09-12,2024-09-13,1,13.477513,13.295677
2024-09-12,2024-09-14,1,13.968655,13.517864
2024-09-12,2024-09-15,1,13.372249,12.733793
2024-09-12,2024-09-16,1,12.460731,11.694935
2024-09-12,2024-09-17,1,12.026513,11.303099
2024-09-12,2024-09-18,1,12.107278,11.9332
2024-09-12,2024-09-12,2,14.342686,12.067769
2024-09-12,2024-09-13,2,14.59774,12.239271
2024-09-12,2024-09-14,2,14.452982,11.914617
2024-09-12,2024-09-15,2,13.244837,11.106528
2024-09-12,2024-09-16,2,12.1492,10.164637
2024-09-12,2024-09-17,2,12.186564,10.306402
2024-09-12,2024-09-18,2,12.437889,10.860655
2024-09-12,2024-09-12,3,14.759725,13.918821
2024-09-12,2024-09-13,3,15.793201,15.413156
2024-09-12,2024-09-14,3,16.337309,15.850663
2024-09-12,2024-09-15,3,15.6249075,15.530062
2024-09-12,2024-09-16,3,15.334081,14.885613
2024-09-12,2024-09-17,3,15.395342,15.263389
2024-09-12,2024-09-18,3,15.915157,15.951004
2024-09-12,2024-09-12,4,13.548068,14.475016
2024-09-12,2024-09-13,4,14.429145,15.668557
2024-09-12,2024-09-14,4,15.26144,16.175936
2024-09-12,2024-09-15,4,15.275679,16.209574
2024-09-12,2024-09-16,4,14.937408,15.717264
2024-09-12,2024-09-17,4,15.045535,15.891835
2024-09-12,2024-09-18,4,15.169059,16.232914
2024-09-12,2024-09-12,5,14.131254,12.874102
2024-09-12,2024-09-13,5,14.28658,12.852171
2024-09-12,2024-09-14,5,13.896254,12.384541
2024-09-12,2024-09-15,5,13.100649,11.76212
2024-09-12,2024-09-16,5,12.097288,10.802963
2024-09-12,2024-09-17,5,12.327781,11.080093
2024-09-12,2024-09-18,5,12.938424,11.873795
2024-09-13,2024-09-13,1,13.185677,13.06136
2024-09-13,2024-09-14,1,13.709347,13.28312
2024-09-13,2024-09-15,1,13.148908,12.537508
2024-09-13,2024-09-16,1,12.320662,11.570883
2024-09-13,2024-09-17,1,11.917796,11.206172
2024-09-13,2024-09-18,1,12.043154,11.868927
2024-09-13,2024-09-19,1,12.478824,12.162148
2024-09-13,2024-09-13,2,14.524322,12.293832
2024-09-13,2024-09-14,2,14.445886,11.9327545
2024-09-13,2024-09-15,2,13.24806,11.114387
2024-09-13,2024-09-16,2,12.152466,10.168531
2024-09-13,2024-09-17,2,12.188826,10.308662
2024-09-13,2024-09-18,2,12.439338,10.862092
2024-09-13,2024-09-19,2,13.073481,11.077232
2024-09-13,2024-09-13,3,14.900129,14.034009
2024-09-13,2024-09-14,3,15.871237,15.217379
2024-09-13,2024-09-15,3,15.399034,15.260354
2024-09-13,2024-09-16,3,15.21211,14.724209
2024-09-13,2024-09-17,3,15.320664,15.175017
2024-09-13,2024-09-18,3,15.892219,15.924498
2024-09-13,2024-09-19,3,16.332449,16.053974
2024-09-13,2024-09-13,4,13.409092,14.521671
2024-09-13,2024-09-14,4,14.216472,15.284466
2024-09-13,2024-09-15,4,14.238768,15.351828
2024-09-13,2024-09-16,4,13.988642,14.883423
2024-09-13,2024-09-17,4,14.083978,15.08835
2024-09-13,2024-09-18,4,14.354558,15.607975
2024-09-13,2024-09-19,4,14.870279,15.905113
2024-09-13,2024-09-13,5,14.035339,12.99674
2024-09-13,2024-09-14,5,13.943266,12.553304
2024-09-13,2024-09-15,5,13.198937,11.880415
2024-09-13,2024-09-16,5,12.1794195,10.880714
2024-09-13,2024-09-17,5,12.38922,11.134169
2024-09-13,2024-09-18,5,12.97832,11.90786
2024-09-13,2024-09-19,5,13.041322,11.857421
2024-09-14,2024-09-14,1,12.9616165,12.6704855
2024-09-14,2024-09-15,1,12.47811,11.9376745
2024-09-14,2024-09-16,1,11.887967,11.181881
2024-09-14,2024-09-17,1,11.591759,10.913433
2024-09-14,2024-09-18,1,11.850547,11.675123
2024-09-14,2024-09-19,1,12.333924,12.017071
2024-09-14,2024-09-20,1,12.696022,11.792719
2024-09-14,2024-09-14,2,14.262082,11.981689
2024-09-14,2024-09-15,2,13.197268,11.108665
2024-09-14,2024-09-16,2,12.135152,10.162005
2024-09-14,2024-09-17,2,12.181203,10.3037195
2024-09-14,2024-09-18,2,12.435335,10.858715
2024-09-14,2024-09-19,2,13.071356,11.075345
2024-09-14,2024-09-20,2,13.515371,11.120907
2024-09-14,2024-09-14,3,14.753246,13.7528305
2024-09-14,2024-09-15,3,14.629092,14.336912
2024-09-14,2024-09-16,3,14.670359,14.047921
2024-09-14,2024-09-17,3,14.933749,14.72466
2024-09-14,2024-09-18,3,15.758123,15.764504
2024-09-14,2024-09-19,3,16.29804,16.01041
2024-09-14,2024-09-20,3,16.494204,15.95169
2024-09-14,2024-09-14,4,13.350549,14.179441
2024-09-14,2024-09-15,4,13.21795,14.424584
2024-09-14,2024-09-16,4,13.015285,13.935952
2024-09-14,2024-09-17,4,13.050334,14.140364
2024-09-14,2024-09-18,4,13.38905,14.79712
2024-09-14,2024-09-19,4,14.111933,15.260564
2024-09-14,2024-09-20,4,14.912825,15.757566
2024-09-14,2024-09-14,5,13.448071,12.449966
2024-09-14,2024-09-15,5,12.987546,11.788948
2024-09-14,2024-09-16,5,12.076179,10.816977
2024-09-14,2024-09-17,5,12.327221,11.087564
2024-09-14,2024-09-18,5,12.942223,11.879478
2024-09-14,2024-09-19,5,13.021555,11.841263
2024-09-14,2024-09-20,5,12.993864,11.591915
2024-09-15,2024-09-15,1,12.17524,11.80815
2024-09-15,2024-09-16,1,11.715263,11.038932
2024-09-15,2024-09-17,1,11.468334,10.803311
2024-09-15,2024-09-18,1,11.778079,11.602066
2024-09-15,2024-09-19,1,12.280102,11.963009
2024-09-15,2024-09-20,1,12.654043,11.754099
2024-09-15,2024-09-21,1,12.440855,11.871597
2024-09-15,2024-09-15,2,13.149812,11.1378565
2024-09-15,2024-09-16,2,12.128995,10.172023
2024-09-15,2024-09-17,2,12.1823015,10.308112
2024-09-15,2024-09-18,2,12.437121,10.8612175
2024-09-15,2024-09-19,2,13.072597,11.076688
2024-09-15,2024-09-20,2,13.516198,11.121664
2024-09-15,2024-09-21,2,13.273107,11.121762
2024-09-15,2024-09-15,3,13.489057,13.032212
2024-09-15,2024-09-16,3,13.7583065,12.990021
2024-09-15,2024-09-17,3,14.129794,13.818411
2024-09-15,2024-09-18,3,15.343176,15.272092
2024-09-15,2024-09-19,3,16.184883,15.856637
2024-09-15,2024-09-20,3,16.45925,15.903464
2024-09-15,2024-09-21,3,16.18348,15.96204
2024-09-15,2024-09-15,4,12.590163,13.455563
2024-09-15,2024-09-16,4,12.447802,13.314272
2024-09-15,2024-09-17,4,12.489206,13.578678
2024-09-15,2024-09-18,4,12.874129,14.329672
2024-09-15,2024-09-19,4,13.692457,14.882938
2024-09-15,2024-09-20,4,14.52269,15.4081335
2024-09-15,2024-09-21,4,14.887571,15.883059
2024-09-15,2024-09-15,5,12.725443,11.668755
2024-09-15,2024-09-16,5,11.945248,10.730774
2024-09-15,2024-09-17,5,12.246514,11.024796
2024-09-15,2024-09-18,5,12.894083,11.840754
2024-09-15,2024-09-19,5,12.994758,11.819033
2024-09-15,2024-09-20,5,12.977158,11.578224
2024-09-15,2024-09-21,5,12.885353,11.616839
2024-09-16,2024-09-16,1,12.085375,11.53059
2024-09-16,2024-09-17,1,11.76619,11.087581
2024-09-16,2024-09-18,1,11.956776,11.78347
2024-09-16,2024-09-19,1,12.413882,12.09733
2024-09-16,2024-09-20,1,12.75901,11.850643
2024-09-16,2024-09-21,1,12.5165,11.941368
2024-09-16,2024-09-22,1,12.162899,11.327209
2024-09-16,2024-09-16,2,12.538835,10.634112
2024-09-16,2024-09-17,2,12.465954,10.588017
2024-09-16,2024-09-18,2,12.620251,11.042234
2024-09-16,2024-09-19,2,13.177805,11.176832
2024-09-16,2024-09-20,2,13.582098,11.17939
2024-09-16,2024-09-21,2,13.313449,11.158033
2024-09-16,2024-09-22,2,12.517574,10.524806
2024-09-16,2024-09-16,3,13.348382,12.583421
2024-09-16,2024-09-17,3,13.786573,13.441705
2024-09-16,2024-09-18,3,15.1059475,14.999066
2024-09-16,2024-09-19,3,16.114313,15.755207
2024-09-16,2024-09-20,3,16.43458,15.869452
2024-09-16,2024-09-21,3,16.173294,15.951479
2024-09-16,2024-09-22,3,15.486939,15.122335
2024-09-16,2024-09-16,4,12.497675,12.957961
2024-09-16,2024-09-17,4,12.485308,13.551612
2024-09-16,2024-09-18,4,12.866225,14.321119
2024-09-16,2024-09-19,4,13.685816,14.876788
2024-09-16,2024-09-20,4,14.51637,15.402369
2024-09-16,2024-09-21,4,14.8815565,15.878134
2024-09-16,2024-09-22,4,14.94675,15.608705
2024-09-16,2024-09-16,5,12.135379,10.977139
2024-09-16,2024-09-17,5,12.418211,11.19228
2024-09-16,2024-09-18,5,13.014307,11.948615
2024-09-16,2024-09-19,5,13.067501,11.882783
2024-09-16,2024-09-20,5,13.024187,11.61768
2024-09-16,2024-09-21,5,12.916393,11.642772
2024-09-16,2024-09-22,5,12.349713,11.07949
2024-09-17,2024-09-17,1,11.896126,11.384872
2024-09-17,2024-09-18,1,12.071297,11.912785
2024-09-17,2024-09-19,1,12.504602,12.189187
2024-09-17,2024-09-20,1,12.831567,11.917412
2024-09-17,2024-09-21,1,12.568884,11.989578
2024-09-17,2024-09-22,1,12.198206,11.359192
2024-09-17,2024-09-23,1,12.073759,11.148256
2024-09-17,2024-09-17,2,12.979902,11.055991
2024-09-17,2024-09-18,2,12.949599,11.35945
2024-09-17,2024-09-19,2,13.365078,11.354927
2024-09-17,2024-09-20,2,13.699826,11.283206
2024-09-17,2024-09-21,2,13.385979,11.223635
2024-09-17,2024-09-22,2,12.562862,10.5657215
2024-09-17,2024-09-23,2,12.881182,10.850651
2024-09-17,2024-09-17,3,13.149926,12.714786
2024-09-17,2024-09-18,3,14.600125,14.42601
2024-09-17,2024-09-19,3,15.929029,15.488794
2024-09-17,2024-09-20,3,16.364552,15.772654
2024-09-17,2024-09-21,3,16.143936,15.920664
2024-09-17,2024-09-22,3,15.47151,15.106253
2024-09-17,2024-09-23,3,16.033613,15.796419
2024-09-17,2024-09-17,4,12.188532,12.865534
2024-09-17,2024-09-18,4,12.588023,14.03124
2024-09-17,2024-09-19,4,13.458995,14.664716
2024-09-17,2024-09-20,4,14.299183,15.202285
2024-09-17,2024-09-21,4,14.672263,15.705275
2024-09-17,2024-09-22,4,14.745013,15.439989
2024-09-17,2024-09-23,4,15.06721,15.932569
2024-09-17,2024-09-17,5,12.80815,11.604586
2024-09-17,2024-09-18,5,13.304697,12.216841
2024-09-17,2024-09-19,5,13.248092,12.042274
2024-09-17,2024-09-20,5,13.142219,11.716593
2024-09-17,2024-09-21,5,12.994486,11.707758
2024-09-17,2024-09-22,5,12.402191,11.123925
2024-09-17,2024-09-23,5,13.17795,11.740496
2024-09-18,2024-09-18,1,12.297478,12.184217
2024-09-18,2024-09-19,1,12.693641,12.380956
2024-09-18,2024-09-20,1,12.985825,12.059235
2024-09-18,2024-09-21,1,12.680247,12.091742
2024-09-18,2024-09-22,1,12.273117,11.42689
2024-09-18,2024-09-23,1,12.126112,11.193648
2024-09-18,2024-09-24,1,12.371901,11.44041
2024-09-18,2024-09-18,2,13.2057705,11.543958
2024-09-18,2024-09-19,2,13.4922695,11.462909
2024-09-18,2024-09-20,2,13.775928,11.348003
2024-09-18,2024-09-21,2,13.432262,11.265134
2024-09-18,2024-09-22,2,12.591853,10.591878
2024-09-18,2024-09-23,2,12.900787,10.867884
2024-09-18,2024-09-24,2,12.762879,10.908514
2024-09-18,2024-09-18,3,13.957872,13.484085
2024-09-18,2024-09-19,3,15.4412775,14.87381
2024-09-18,2024-09-20,3,16.178024,15.50791
2024-09-18,2024-09-21,3,16.059992,15.829739
2024-09-18,2024-09-22,3,15.426401,15.058369
2024-09-18,2024-09-23,3,16.018946,15.778917
2024-09-18,2024-09-24,3,15.874366,15.2959
2024-09-18,2024-09-18,4,12.304804,13.381079
2024-09-18,2024-09-19,4,13.239207,14.435865
2024-09-18,2024-09-20,4,14.078786,14.994477
2024-09-18,2024-09-21,4,14.455149,15.52283
2024-09-18,2024-09-22,4,14.530782,15.25722
2024-09-18,2024-09-23,4,14.868549,15.772275
2024-09-18,2024-09-24,4,15.4519415,15.756287
2024-09-18,2024-09-18,5,13.231392,12.314915
2024-09-18,2024-09-19,5,13.289782,12.127448
2024-09-18,2024-09-20,5,13.193407,11.772862
2024-09-18,2024-09-21,5,13.03502,11.74518
2024-09-18,2024-09-22,5,12.431316,11.1496
2024-09-18,2024-09-23,5,13.199554,11.758274
2024-09-18,2024-09-24,5,13.050066,11.70825
2024-09-19,2024-09-19,1,11.991383,11.840965
2024-09-19,2024-09-20,1,12.46026,11.591426
2024-09-19,2024-09-21,1,12.305571,11.748017
2024-09-19,2024-09-22,1,12.020944,11.198382
2024-09-19,2024-09-23,1,11.951363,11.04204
2024-09-19,2024-09-24,1,12.258098,11.340412
2024-09-19,2024-09-25,1,12.844219,11.51758
2024-09-19,2024-09-19,2,13.409855,11.516499
2024-09-19,2024-09-20,2,13.765621,11.36773
2024-09-19,2024-09-21,2,13.435131,11.274298
2024-09-19,2024-09-22,2,12.595769,10.596854
2024-09-19,2024-09-23,2,12.90394,10.870992
2024-09-19,2024-09-24,2,12.765018,10.910578
2024-09-19,2024-09-25,2,13.730461,10.756489
2024-09-19,2024-09-19,3,14.140869,13.15752
2024-09-19,2024-09-20,3,15.270382,14.347199
2024-09-19,2024-09-21,3,15.597544,15.294213
2024-09-19,2024-09-22,3,15.154739,14.752635
2024-09-19,2024-09-23,3,15.903721,15.644397
2024-09-19,2024-09-24,3,15.816962,15.234048
2024-09-19,2024-09-25,3,16.562716,15.393425
2024-09-19,2024-09-19,4,12.58891,13.439807
2024-09-19,2024-09-20,4,13.386653,14.29787
2024-09-19,2024-09-21,4,13.754795,14.911184
2024-09-19,2024-09-22,4,13.81924,14.623455
2024-09-19,2024-09-23,4,14.17168,15.185291
2024-09-19,2024-09-24,4,14.777367,15.182407
2024-09-19,2024-09-25,4,15.660135,16.125051
2024-09-19,2024-09-19,5,12.539799,11.712917
2024-09-19,2024-09-20,5,12.815949,11.513222
2024-09-19,2024-09-21,5,12.812132,11.574049
2024-09-19,2024-09-22,5,12.288497,11.032482
2024-09-19,2024-09-23,5,13.09793,11.676847
2024-09-19,2024-09-24,5,12.983288,11.651572
2024-09-19,2024-09-25,5,13.273127,11.393857
2024-09-20,2024-09-20,1,11.909208,11.350786
2024-09-20,2024-09-21,1,11.95563,11.446896
2024-09-20,2024-09-22,1,11.789782,10.989748
2024-09-20,2024-09-23,1,11.795483,10.906866
2024-09-20,2024-09-24,1,12.1555605,11.250175
2024-09-20,2024-09-25,1,12.7542715,11.442018
2024-09-20,2024-09-26,1,13.029582,11.589033
2024-09-20,2024-09-20,2,13.4693985,11.402244
2024-09-20,2024-09-21,2,13.347541,11.263596
2024-09-20,2024-09-22,2,12.5626,10.581785
2024-09-20,2024-09-23,2,12.886661,10.859262
2024-09-20,2024-09-24,2,12.755096,10.9021845
2024-09-20,2024-09-25,2,13.723765,10.751481
2024-09-20,2024-09-26,2,14.06352,10.876043
2024-09-20,2024-09-20,3,13.56846,12.734938
2024-09-20,2024-09-21,3,14.559041,14.06743
2024-09-20,2024-09-22,3,14.415073,13.860377
2024-09-20,2024-09-23,3,15.366192,15.051739
2024-09-20,2024-09-24,3,15.549121,14.928438
2024-09-20,2024-09-25,3,16.507309,15.2804785
2024-09-20,2024-09-26,3,16.38753,15.208737
2024-09-20,2024-09-20,4,12.436652,12.845344
2024-09-20,2024-09-21,4,12.835339,14.022303
2024-09-20,2024-09-22,4,12.899864,13.735658
2024-09-20,2024-09-23,4,13.243547,14.340163
2024-09-20,2024-09-24,4,13.81296,14.296488
2024-09-20,2024-09-25,4,14.807488,15.360686
2024-09-20,2024-09-26,4,15.952478,16.3334
2024-09-20,2024-09-20,5,12.334587,11.26259
2024-09-20,2024-09-21,5,12.564536,11.39872
2024-09-20,2024-09-22,5,12.139094,10.913126
2024-09-20,2024-09-23,5,12.993172,11.593235
2024-09-20,2024-09-24,5,12.914916,11.593627
2024-09-20,2024-09-25,5,13.228037,11.361622
2024-09-20,2024-09-26,5,13.31837,11.222711
2024-09-21,2024-09-21,1,11.730678,11.40353
2024-09-21,2024-09-22,1,11.661676,10.888697
2024-09-21,2024-09-23,1,11.712246,10.835983
2024-09-21,2024-09-24,1,12.10073,11.202023
2024-09-21,2024-09-25,1,12.706693,11.40208
2024-09-21,2024-09-26,1,12.983871,11.552881
2024-09-21,2024-09-27,1,13.189015,11.877038
2024-09-21,2024-09-21,2,13.088485,11.161902
2024-09-21,2024-09-22,2,12.444077,10.503737
2024-09-21,2024-09-23,2,12.8168125,10.804641
2024-09-21,2024-09-24,2,12.7127695,10.864525
2024-09-21,2024-09-25,2,13.694605,10.729397
2024-09-21,2024-09-26,2,14.044055,10.861229
2024-09-21,2024-09-27,2,14.077426,10.888616
2024-09-21,2024-09-21,3,13.321469,12.823851
2024-09-21,2024-09-22,3,13.610336,12.854818
2024-09-21,2024-09-23,3,14.557403,14.187674
2024-09-21,2024-09-24,3,15.085383,14.359362
2024-09-21,2024-09-25,3,16.352741,15.02286
2024-09-21,2024-09-26,3,16.308556,15.099461
2024-09-21,2024-09-27,3,16.26838,15.026287
2024-09-21,2024-09-21,4,12.172455,12.968894
2024-09-21,2024-09-22,4,12.324028,13.105187
2024-09-21,2024-09-23,4,12.695312,13.797788
2024-09-21,2024-09-24,4,13.254379,13.745661
2024-09-21,2024-09-25,4,14.280466,14.85582
2024-09-21,2024-09-26,4,15.433693,15.880766
2024-09-21,2024-09-27,4,16.247534,16.59445
2024-09-21,2024-09-21,5,12.343228,11.334674
2024-09-21,2024-09-22,5,12.0471945,10.864113
2024-09-21,2024-09-23,5,12.940291,11.557329
2024-09-21,2024-09-24,5,12.883749,11.569173
2024-09-21,2024-09-25,5,13.208523,11.348285
2024-09-21,2024-09-26,5,13.306214,11.215305
2024-09-21,2024-09-27,5,12.936538,10.9064665
2024-09-22,2024-09-22,1,11.482926,10.865954
2024-09-22,2024-09-23,1,11.606206,10.7555895
2024-09-22,2024-09-24,1,12.032051,11.142756
2024-09-22,2024-09-25,1,12.6478195,11.3528
2024-09-22,2024-09-26,1,12.927581,11.508379
2024-09-22,2024-09-27,1,13.142336,11.8396225
2024-09-22,2024-09-28,1,13.614432,11.994664
2024-09-22,2024-09-22,2,12.053502,10.238468
2024-09-22,2024-09-23,2,12.5879545,10.624439
2024-09-22,2024-09-24,2,12.576277,10.743157
2024-09-22,2024-09-25,2,13.6008415,10.658716
2024-09-22,2024-09-26,2,13.981593,10.81393
2024-09-22,2024-09-27,2,14.036277,10.857847
2024-09-22,2024-09-28,2,14.202581,10.919811
2024-09-22,2024-09-22,3,12.648229,11.906809
2024-09-22,2024-09-23,3,13.72206,13.327747
2024-09-22,2024-09-24,3,14.506837,13.649817
2024-09-22,2024-09-25,3,16.032799,14.594567
2024-09-22,2024-09-26,3,16.165928,14.9103
2024-09-22,2024-09-27,3,16.199623,14.937269
2024-09-22,2024-09-28,3,16.406366,14.990992
2024-09-22,2024-09-22,4,11.506161,11.7252035
2024-09-22,2024-09-23,4,12.084856,13.106814
2024-09-22,2024-09-24,4,12.6860075,13.146578
2024-09-22,2024-09-25,4,13.746007,14.316379
2024-09-22,2024-09-26,4,14.863515,15.362044
2024-09-22,2024-09-27,4,15.755084,16.185179
2024-09-22,2024-09-28,4,16.818233,16.829666
2024-09-22,2024-09-22,5,11.507145,10.432084
2024-09-22,2024-09-23,5,12.563924,11.249937
2024-09-22,2024-09-24,5,12.638321,11.358539
2024-09-22,2024-09-25,5,13.04566,11.23016
2024-09-22,2024-09-26,5,13.201066,11.148465
2024-09-22,2024-09-27,5,12.876999,10.872824
2024-09-22,2024-09-28,5,12.74932,10.691462
2024-09-23,2024-09-23,1,11.43724,10.863985
2024-09-23,2024-09-24,1,11.949439,11.096876
2024-09-23,2024-09-25,1,12.58229,11.300823
2024-09-23,2024-09-26,1,12.865987,11.46007
2024-09-23,2024-09-27,1,13.091183,11.7986355
2024-09-23,2024-09-28,1,13.566782,11.957287
2024-09-23,2024-09-29,1,13.784522,11.9088
2024-09-23,2024-09-23,2,12.74511,10.906507
2024-09-23,2024-09-24,2,12.722549,10.912536
2024-09-23,2024-09-25,2,13.714492,10.750777
2024-09-23,2024-09-26,2,14.059469,10.873807
2024-09-23,2024-09-27,2,14.087885,10.896581
2024-09-23,2024-09-28,2,14.237187,10.946015
2024-09-23,2024-09-29,2,13.830032,10.908998
2024-09-23,2024-09-23,3,12.821115,12.537367
2024-09-23,2024-09-24,3,13.887459,12.931011
2024-09-23,2024-09-25,3,15.552675,14.043874
2024-09-23,2024-09-26,3,15.961297,14.649201
2024-09-23,2024-09-27,3,16.09946,14.809893
2024-09-23,2024-09-28,3,16.359125,14.929194
2024-09-23,2024-09-29,3,16.105106,14.495998
2024-09-23,2024-09-23,4,11.80257,12.460046
2024-09-23,2024-09-24,4,12.452605,12.856854
2024-09-23,2024-09-25,4,13.528493,14.085671
2024-09-23,2024-09-26,4,14.620349,15.133894
2024-09-23,2024-09-27,4,15.530276,15.991855
2024-09-23,2024-09-28,4,16.639269,16.681477
2024-09-23,2024-09-29,4,17.465149,16.75907
2024-09-23,2024-09-23,5,12.659516,11.463367
2024-09-23,2024-09-24,5,12.76734,11.510092
2024-09-23,2024-09-25,5,13.152476,11.320761
2024-09-23,2024-09-26,5,13.277075,11.201469
2024-09-23,2024-09-27,5,12.922545,10.90041
2024-09-23,2024-09-28,5,12.775042,10.705793
2024-09-23,2024-09-29,5,12.555555,10.563962
2024-09-24,2024-09-24,1,12.205281,11.496916
2024-09-24,2024-09-25,1,12.843864,11.541072
2024-09-24,2024-09-26,1,13.123481,11.666715
2024-09-24,2024-09-27,1,13.305212,11.970551
2024-09-24,2024-09-28,1,13.764672,12.112477
2024-09-24,2024-09-29,1,13.950185,12.035793
2024-09-24,2024-09-30,1,13.737487,12.130444
2024-09-24,2024-09-24,2,12.763672,10.934202
2024-09-24,2024-09-25,2,13.7378435,10.76607
2024-09-24,2024-09-26,2,14.074247,10.884747
2024-09-24,2024-09-27,2,14.097536,10.903788
2024-09-24,2024-09-28,2,14.243648,10.950913
2024-09-24,2024-09-29,2,13.834487,10.9125805
2024-09-24,2024-09-30,2,13.210738,11.299891
2024-09-24,2024-09-24,3,13.283355,12.323521
2024-09-24,2024-09-25,3,15.04943,13.524328
2024-09-24,2024-09-26,3,15.722033,14.364521
